"okwudilichukwu,Thu Apr 30 14:51:14 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"blackfemarch,Thu Apr 30 14:51:13 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"____safira____,Thu Apr 30 14:51:13 +0000 2015,RT @BBCWorld: Baby boy Sonit Awal was rescued 22 hours after #NepalEarthquake http://t.co/R7t3Xjepzc http://t.co/TNVGNEMbCu",0.0,0.0
"Txesca,Thu Apr 30 14:51:13 +0000 2015,RT @vedantawakeup: Our thoughts and prayers go out to the victims of this terrible disaster #PrayForNepal #NepalEarthquake #RescueNepal htt…",0.0,0.08333333333333333
"sajeelsud,Thu Apr 30 14:51:13 +0000 2015,RT @SpokespersonMoD: #NepalEarthquake IAF's MI-17 V5 bringing in much needed relief to Gorkha- ex Pokhara. http://t.co/PIH0myrnAg",0.047619047619047616,0.0
"khenglingg,Thu Apr 30 14:51:12 +0000 2015,RT @BBCWorld: Baby boy Sonit Awal was rescued 22 hours after #NepalEarthquake http://t.co/R7t3Xjepzc http://t.co/TNVGNEMbCu",0.0,0.0
"krishna_1357,Thu Apr 30 14:51:12 +0000 2015,""RT @ANI_news: Water bottles/purifiers, blankets, tents, meds, dry food packets are being sent: Ajit Seth, Cab Secy #NepalEarthquake http://…""",0.0,0.0
"nkumar_,Thu Apr 30 14:51:12 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"javed_tuba,Thu Apr 30 14:51:10 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"Irene680NEWS,Thu Apr 30 14:51:09 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"DayleCollins,Thu Apr 30 14:51:09 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"yukiemokuo,Thu Apr 30 14:51:09 +0000 2015,""RT @unicefusa: #NepalEarthquake Update: Over the past 48hrs, UNICEF has delivered 29 metric tons of humanitarian supplies to #Nepal http://…""",0.0,0.0
"CandidCrowbar,Thu Apr 30 14:51:08 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"Txesca,Thu Apr 30 14:51:08 +0000 2015,RT @apsubedi: Please Call 1114 for APF सशस्त्र for search and rescue of victims needed #NepalEarthquake #rescuenepal",0.045454545454545456,0.0
"RiosJose559,Thu Apr 30 14:51:06 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"HanishaLalwani,Thu Apr 30 14:51:03 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"Pedal_India,Thu Apr 30 14:51:03 +0000 2015,RT @AnupKaphle: Among #NepalEarthquake survivors: Israeli gays and their surrogate babies. http://t.co/YZWYlF9Xcm",0.0,0.0
"DDNewsHindi,Thu Apr 30 14:51:03 +0000 2015,भारतीय सेना नेपाल के दुर्गम इलाकों में हैलीकॉप्टर से राहत सामग्री पहुंचा रही है #IndiaWithNepal #NepalEarthquake http://t.co/bcfjfhYg76",0.0,0.0
"debosses21,Thu Apr 30 14:51:02 +0000 2015,#NepalEarthquake",0.0,0.0
"film58,Thu Apr 30 14:51:01 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"sajeelsud,Thu Apr 30 14:51:00 +0000 2015,RT @SpokespersonMoD: #NepalEarthquake Evacuees from Barpak-ex Pokhara. http://t.co/eUaQcOkU8C",0.0,0.0
"LordGamblore,Thu Apr 30 14:51:00 +0000 2015,RT @BBCBreaking: Woman pulled alive from #NepalEarthquake rubble after more than 5 days trapped alongside bodies in Kathmandu http://t.co/S…",0.0,0.0
"rohithsoman096,Thu Apr 30 14:50:59 +0000 2015,RT @IndiaToday: #NepalEarthquake video: Everything destroyed in 40 seconds   http://t.co/k1hLyPCqzC http://t.co/BytY7CC7yD",0.1111111111111111,0.0
"michellelazar4,Thu Apr 30 14:50:58 +0000 2015,RT @BBCBreaking: Teenager rescued after surviving 120 hours under rubble following #NepalEarthquake http://t.co/Qi7m1zDAb0 http://t.co/G5lU…",0.0,0.0
"Rjushrestha,Thu Apr 30 14:50:58 +0000 2015,""RT @smadixit: Channelizing of funds via only @Nepal_PM_Fund is not a bad idea. But, VERY STRONG mechanism to prevent #corruption reqd ! #Ne…""",0.07142857142857142,0.07142857142857142
